id,conversation_id,text
18011,1800241479232700596,"Join #NASW CEO @DrStreetz & me tomorrow, June 11th at 6 p.m. EST for a 90-minute Roundtable Discussion on #MentalHealth at The Gateway Auditorium, 75 Grasslands Road, Valhalla, NY 10595.  

Register here: https://t.co/tLxT1wdngw
Learn more: https://t.co/LEBtuAwrdC"
18012,1801303542126313982,"Abortion is healthcare, and healthcare is a human right. I am glad that the Supreme Court decisively chose to protect mifepristone instead of taking further action to limit abortion access across the country."
18013,1805237440904351926,"Today marks 2 years since Dobbs v. Jackson ripped abortion rights from millions of Americans

Reproductive health care is essential healthcare. Every person should have access to the healthcare they need and I will keep fighting to protect abortion rights for all."
18014,1816126621230801033,"Last month, a Palestinian girl survived a missile strike in Gaza. Her brothers died, and she couldn’t get medical care for a month.

Netanyahu is a war criminal. It’s a shame he is addressing our Congress. Our tax dollars should not be spent on killing children. https://t.co/aqkYjCZAnh"
18015,1860147642543800802,The closure of Rafah crossing is no excuse because the U.S. has successfully advocated for American doctors & urgent medical cases to exit Gaza through the Kerem Shalom crossing.
18016,1879632569555452270,"The back story is the brutal treatment of Dr. Blasey Ford (and many others) with gruesome, actually anonymous, threats from the internet flying monkeys of the far right. She had to stop teaching, leave her home, and hire a personal security team."
18017,1902107492827722048,"Thanks to Medicaid, Rhode Islanders are able to get the mental health care and addiction treatment they need to lead productive, healthy lives.

As Republicans actively work to take away health care from millions of Americans, our delegation will fight to preserve Medicaid. https://t.co/GPyJ4NCSir"
18018,1911789746696708259,It’s weird how they derive joy from firing perfectly harmless people and walking them out of their offices on short notice between security personnel. And how often it’s women who get that humiliating treatment.
18019,1932265353960214924,"Temps climbing, fisheries moving, reefs dying, sea levels rising, storms strengthening — all are symptoms of our fossil fuel fever, and you can add acidification of the seas caused chemically by surface exposure to excess carbon dioxide."
18020,1940410606399672337,"“We can’t be cutting health care for working people and for poor people in order to constantly give special tax treatment to corporations and other entities.”

- Republican Senator Josh Hawley, speaking of the Republican budget before voting for it."
18021,1970958245977338033,Early detection is crucial to effective cancer treatment. Enjoyed visiting @WomansHospital to see the innovative work they’re doing to care for women in Baton Rouge and across Louisiana. https://t.co/NmzPmSEmbu
18022,1488895629946499075,"The theme of #BlackHistoryMonth 2022 is ""Black Health and Wellness.""

As co-chair of the @BMHCaucus, I work with co-chair @RepUnderwood and our colleagues to close the maternal mortality gap for Black women and all parents. 

Learn more here: https://t.co/eE4a7D5Fnn"
18023,1537188399580422144,Our children deserve reliable food sources. We can't let school nutrition waivers expire. No child should ever go hungry. https://t.co/48Rwk2m3MI
18024,1537499295083020288,We can't stand by and let vital child nutrition programs expire on June 30th. https://t.co/g8SXCIoyW4
18025,1539322683342602241,We can't let school nutrition waivers expire. Our students and our children deserve better than going hungry. https://t.co/SES4h18nBH
18026,1539984614432952325,"No student or child should ever go hungry in our country. While the legislation to extend school nutrition waivers is far from perfect, without this agreement many students would have faced a hunger crisis over the summer. https://t.co/GPysYWZWzT"
18027,1574752457418473480,"In advance of the @WhiteHouse Conference on Hunger, Nutrition and Health, we’ve convened local stakeholders to address hunger, nutrition, and health issues in Charlotte and across the region. You can watch on Zoom at 1 PM today.

Register here: https://t.co/stHz2G4Hnc https://t.co/Q2sejUaQcS"
18028,1600948517635342336,"While we still have a ways to go to protect the health, safety, and dignity of all #LGBTQ Americans, this is a major step forward. As the Dobbs decision has shown us, we can’t sleep on Equality.

More: https://t.co/4YGEkCd02l"
18029,1623146970687713280,"“With the Inflation Reduction Act that I signed into law, we’re taking on powerful interests to bring your health care costs down so you can sleep better at night.” #sotu2023"
18030,1701696079404675500,"Congressional Republicans have doubled child poverty in only a year.

However, instead of addressing student nutrition, homelessness, or socioeconomic factors, the next House subcommittee meeting on public education is about finding Chinese communists in elementary schools."
18031,1745207103889768452,"Proud to be named #Champion4Children by @campaign4kids, but the work isn't over. Rising costs & threats to healthcare, education, & child nutrition mean we must keep fighting for every child. Join me in demanding Congress #InvestInKids & make their well-being a top priority. https://t.co/PWrghI4o6w"
18032,1754871794865934422,"Tomorrow is the last day to sign up for the Affordable Connectivity Program. This program ensures that families can afford the broadband they need for work, school, healthcare and more by providing a discount of up to $30 per month toward internet service for eligible households. https://t.co/3hhS8jl709"
18033,1977117004441006521,"Once again, political dogma replaces medical science.  Texans will die as ignorance replaces immunization. https://t.co/RNcppljC3m"
18034,1973124332088947054,"LIVE NOW AND THE REST OF THE DAY: Hear the truth about the looming Republican shutdown. Health care experts & House Democrats explain why extending health care coverage credits is vital to keep care affordable, and why Democrats are fighting to keep government open. https://t.co/1lHQj6mb9d"
18035,1973168971470750129,"Earlier today on the House Floor I called out Republicans for vacationing while Democrats fight for Ohio families. Without ACA credits, premiums will soar—$670 more for many, $16,962 more for others. We can stop the cuts, lower costs, save health care AND fund the government. https://t.co/jziaemajNh"
